customer_id,signup_date,country,industry,subscription_type,tenure_months,avg_weekly_usage_hrs,num_courses_completed,num_certificates,engagement_score,loyalty_points,monthly_spend,add_ons_purchased,auto_renew_enabled,support_tickets_last_6mo,last_payment_missed,nps_score,churned,cluster
937eeea6-254d-4e80-bb57-c73134cd966a,2018-04-16,IN,,Basic,74,3.187154405819872,112,24,14.5,177,14.99,0,Yes,3,35,,0,3
1db105c1-7296-41d1-822b-370525c0a647,2024-01-23,DE,,Premium,5,1.5037693667855374,6,1,25.7,464,34.99,0,No,2,12,,0,1
eec23fee-b22e-407d-aad7-d76b77507811,2020-12-17,US,,Premium,42,2.5790180225368995,54,2,18.8,232,34.99,2,Yes,5,38,49.0,1,0
4be87360-7c86-469d-bd89-6a5dfdbde10d,2017-12-14,AU,,Free,78,1.006205103531603,19,3,5.3,54,0.0,0,No,7,7,,1,3
08c1f82f-42f3-41df-9cd8-dfdaeadd9686,2018-11-25,US,,Basic,67,2.222769905250197,69,21,13.3,158,14.99,1,Yes,5,35,45.0,0,3
32c5fe20-5b75-4a22-ad5f-62776908bce7,2019-07-24,US,,Free,59,1.5254107124893193,29,0,11.5,126,14.99,0,No,5,0,-2.0,0,3
d9fac196-8a29-4987-ac0d-afd25928e0dd,2019-07-02,JP,,Free,59,0.6560175070492685,15,0,9.8,87,0.0,1,No,2,47,,0,3
cc800604-9594-4a2d-bd78-fed18b2a28bd,2017-05-27,IN,,Premium,85,3.3291097518134207,89,13,9.9,107,39.98,1,Yes,6,20,41.0,0,3
710c254a-88b5-42d8-a503-21f49c04f884,2021-09-08,US,,Basic,33,1.3693248705201122,19,3,18.6,170,14.99,1,Yes,2,32,40.0,1,1
0809fb1c-3173-4973-b910-88447dea5968,2018-11-06,UK,,Premium,67,4.045994739696779,79,7,15.0,877,34.99,2,Yes,6,43,25.0,0,0
03b3ac01-a73e-444b-a651-94217e310fe5,2020-12-10,UK,,Free,42,0.9047665079902784,15,0,15.0,133,0.0,0,No,0,0,71.0,1,1
3f623e19-2cc7-40d5-b490-1e440e0596b8,2024-06-27,FR,,Free,0,1.06748309196331,2,0,26.3,330,9.99,0,No,0,38,38.0,0,1
871c3b61-5ae0-46c5-a7fa-5e69527346fc,2021-02-26,JP,,Basic,40,3.477546152921141,48,14,21.2,198,14.99,0,Yes,5,14,,0,1
ad768007-99e3-4fee-9e72-62d70f818eca,2020-07-03,UK,,Basic,47,0.5674883675649346,9,1,13.0,150,14.99,0,Yes,5,14,31.0,1,3
7fea73ac-e8e0-4d87-8b23-2a01e5f28d00,2018-11-17,CA,,Premium,67,3.7417805489581726,90,27,16.5,685,34.99,0,Yes,4,30,23.0,0,0
14d09f7b-7688-4a18-82f7-2f967d93a405,2020-02-01,DE,,Basic,52,3.4075023267868145,62,13,18.2,206,14.99,0,Yes,3,38,31.0,0,3
ed4f908f-b6cd-4a4f-a77b-7a25eb0c077d,2017-05-01,BR,,Basic,86,2.94858620457798,62,22,8.8,100,14.99,0,Yes,3,35,-23.0,1,3
a307d64b-623a-4b4e-af65-bab799f76f25,2023-10-03,US,,Basic,8,3.2713974572609543,20,3,27.9,346,14.99,1,Yes,0,23,6.0,0,1
16f6b404-9154-43de-8ed2-a4f3fe346899,2023-07-26,FR,,Premium,11,6.8824359160837645,47,10,33.3,353,39.98,2,Yes,2,41,99.0,0,0
7eb35fee-9d15-4589-8e9a-762e3413d90e,2017-02-11,IN,,Premium,88,2.835566882363545,98,11,8.7,87,34.99,2,Yes,7,31,,1,3
79e03d82-5a6b-4bda-842c-c05347cb2dbc,2017-01-29,JP,,Basic,89,4.240463141140131,90,11,9.9,127,14.99,2,Yes,7,23,-9.0,0,3
89d7e997-39b6-4379-928b-381e4c5f4a5f,2019-08-24,IN,,Premium,58,3.0245075025642665,76,13,16.5,196,34.99,1,Yes,9,41,29.0,1,3
013f71c9-a851-49ea-aa91-1f2d145f203c,2022-03-31,JP,,Basic,27,2.4898004776087688,33,5,22.4,183,14.99,2,Yes,0,11,,0,1
7897f898-a1ab-44de-bcbd-05ad9c5b0a44,2022-06-24,IN,,Premium,24,8.968048861520723,112,31,36.6,376,34.99,2,No,3,24,30.0,0,0
dd094e34-f5c0-45ae-ba57-d12fd3f998b5,2022-08-24,US,,Premium,22,1.5290556797728925,16,6,22.0,535,34.99,0,No,1,16,45.0,0,1
5db3c4d1-0d84-4c66-b18b-7250d6bf06fa,2019-07-09,US,,Free,59,0.8891786592247687,19,0,10.3,92,0.0,0,No,5,18,-14.0,0,3
f1198daa-6c0d-4baa-ae92-2a69400d2ab6,2019-03-29,IN,,Basic,63,0.5521299389769503,15,2,8.7,70,14.99,0,Yes,4,22,26.0,0,3
2c809c78-8e12-4776-a290-738519bc6dc1,2021-02-17,IN,Manufacturing,Enterprise,40,11.055149316263805,181,87,41.7,342,89.99,2,Yes,5,15,,0,2
273b7f29-eca6-470b-8989-6d3aff2ece57,2020-04-27,US,,Basic,50,0.6727575876190682,9,0,12.2,604,14.99,1,Yes,6,0,,0,3
973a5e4e-0867-404e-81a8-d739a0186616,2019-05-22,JP,,Premium,61,3.0475441725275623,60,13,15.1,184,34.99,0,Yes,5,9,,0,3
9cac193f-f5dc-4378-986b-fedf8fab30b5,2017-10-22,JP,,Free,80,1.0929382293331809,35,1,5.4,555,14.99,0,Yes,6,24,32.0,1,3
bb29c37c-9b4a-4a88-8a0e-bd0096539518,2019-05-14,FR,,Basic,61,2.982738167511439,62,14,15.2,683,14.99,0,Yes,11,0,7.0,0,3
ad4fd39c-1100-4650-a578-61bd2784a9c2,2024-02-09,BR,,Premium,4,5.669484937559763,27,0,32.1,351,34.99,1,Yes,3,25,-20.0,0,0
ccc5fed8-97c5-41d1-a217-2c6e8295f65b,2019-11-04,IN,,Basic,55,2.9282472417793466,58,15,16.7,134,14.99,1,No,3,46,34.0,1,3
0919d7aa-e051-4e40-a5a3-d799d3b0394d,2024-05-06,DE,,Basic,1,3.175886733783556,8,1,29.1,292,14.99,0,Yes,0,43,19.0,0,1
f65d07d5-bc12-43ab-a319-cb8980c59fff,2018-08-18,BR,,Free,70,1.0086546550737892,22,0,7.5,61,9.99,0,No,3,0,16.0,0,3
177b178c-ca23-419a-bb7a-fcd9ee4800ac,2020-03-28,UK,,Free,51,0.5826434370255216,9,1,11.9,118,0.0,0,No,5,25,,1,3
75fb23fa-082b-4253-a68d-613e30a1442a,2021-02-26,IN,,Basic,40,0.2768839203653291,4,0,14.3,148,29.98,2,Yes,4,45,32.0,1,3
b20757fe-83b0-4c74-8b9a-be57af05cfaa,2020-09-14,IN,,Premium,45,2.6992324425759535,49,21,19.4,163,34.99,0,Yes,5,13,11.0,0,0
caed8586-8035-4161-8d75-96c4ba666e56,2018-09-06,ZA,,Premium,69,7.406685645365228,238,97,31.8,283,34.99,2,Yes,6,25,34.0,0,2
81185c85-32e3-410a-a22c-e4397891603c,2022-02-16,UK,,Premium,28,5.960837960082992,80,5,28.4,329,49.98,2,Yes,3,49,100.0,0,0
32f83cd0-7231-444c-918b-05e69c973991,2021-05-23,US,,Premium,37,4.681575740598181,54,3,23.0,265,34.99,2,Yes,5,49,78.0,1,0
8f5860d7-227f-485d-9f60-a29c9abf13ab,2021-05-03,IN,,Premium,37,3.954413052798866,55,15,23.0,208,34.99,2,Yes,3,28,40.0,0,0
c3215bf7-ae44-4848-8708-fc6aa6d08633,2021-05-12,US,,Premium,37,1.76604083969798,22,7,18.3,233,34.99,3,Yes,3,24,40.0,0,0
1e60d918-4be1-4c96-81ff-8896067226f2,2020-03-01,JP,,Premium,52,7.3795601779428015,117,3,24.7,311,34.99,2,Yes,4,22,3.0,1,0
f00e04ee-1b68-4d0b-88e9-4cc67f8cda6a,2018-04-10,BR,,Basic,74,1.3802963807394062,40,1,7.6,78,14.99,1,No,3,26,68.0,1,3
8576c27a-a0c6-4cd1-bd6e-4f810c2bf2f1,2021-01-19,CA,,Basic,41,1.806411143013482,20,3,16.8,891,14.99,1,Yes,6,16,40.0,0,1
615d5d9b-9efa-4532-8bdc-6d277d59a8d8,2020-07-14,CA,,Free,47,1.3811111758626458,16,0,14.2,141,0.0,0,No,5,41,-8.0,0,3
bc8930f2-cc91-46c6-96af-7b841f8a79d1,2023-09-09,US,,Premium,9,3.4259886121330236,17,3,27.7,320,34.99,2,Yes,2,38,,0,0
9f6bf1ed-3876-41d3-8636-12f5767f85ea,2023-04-13,US,,Free,14,0.9223131865804448,4,0,22.4,478,0.0,0,Yes,4,16,9.0,1,1
8d0ead55-a6f1-4be7-9c39-5cb928315170,2018-07-22,US,,Free,71,0.6546697184715854,16,1,6.5,302,4.99,0,No,6,13,-72.0,0,3
703002fa-23e9-4e22-891f-77c8a080a6a4,2017-02-07,DE,,Basic,88,2.079306428054512,66,13,6.6,67,14.99,0,Yes,5,49,-33.0,0,3
99e96022-8b3b-43d4-8e73-ef2a29ed1c8a,2017-09-02,US,Education,Enterprise,81,4.048461370643733,88,13,11.9,149,89.99,2,Yes,4,21,74.0,0,0
18d0ceb4-ca00-4fff-bd45-92c4c6eab7ae,2017-01-21,US,,Premium,89,6.449899722454197,229,50,21.1,726,34.99,1,Yes,0,30,44.0,0,2
3d9ec999-f1c3-48f3-9bb6-5978156b3d33,2020-02-08,US,,Basic,52,2.499966295348637,35,2,15.1,161,14.99,0,Yes,4,41,,0,3
975b79b6-ca02-4459-a9e5-35f044b0a628,2021-06-18,CA,,Premium,36,7.346799476211326,113,38,31.7,337,34.99,0,Yes,4,29,,0,2
cc915bf8-b97d-486c-aee5-844e67e8625b,2018-01-29,UK,,Premium,77,5.322537089289766,160,88,23.1,742,34.99,3,Yes,3,42,,1,2
6ba73a95-6f5b-47c5-8d85-c8b1f6a6b687,2020-12-04,BR,,Basic,42,0.4320630940765325,8,2,14.2,171,14.99,1,Yes,2,41,61.0,1,1
69d4e6eb-2e54-488c-8b59-301276f3aa92,2019-09-14,US,,Basic,57,1.8248731061541952,48,7,13.8,409,14.99,0,No,9,11,11.0,0,3
06a60c86-8649-4a0d-b064-157b89fd0af2,2021-07-30,DE,,Basic,35,0.3120212505143808,4,0,15.8,131,14.99,0,Yes,3,47,12.0,0,1
dc855985-5d5b-4808-a0a2-c00c69e0dc14,2022-08-18,BR,,Basic,22,4.273157487468527,45,11,27.0,349,14.99,0,Yes,1,17,67.0,0,1
3d5434f6-3f8e-4d49-81f0-166bb3a28d09,2023-07-04,JP,,Premium,11,4.350706244833321,30,14,29.7,333,34.99,0,Yes,2,34,,0,0
e17db35f-77a2-4efd-9e6d-4eede189de83,2022-03-26,US,,Premium,27,5.345975235566658,61,22,28.4,354,34.99,0,Yes,2,25,17.0,1,0
86751ebb-7fb7-4968-af8c-aadcd9011caa,2017-10-17,US,,Premium,80,5.738908464749203,176,16,18.0,146,34.99,1,Yes,5,41,39.0,0,2
0e06297d-cd14-464c-a434-8a9dbdd91ff9,2021-11-22,US,,Basic,31,1.6120016987714958,26,1,19.5,156,14.99,0,Yes,5,21,,0,1
f519dfd6-d79e-4e67-b3d7-ff29ee5adf48,2024-01-03,IN,Retail,Enterprise,5,11.809986959644885,57,14,42.0,394,104.98,1,Yes,3,11,81.0,0,0
acb6c065-a987-4ec2-8a4e-b645dec7c80f,2019-07-01,UK,,Basic,60,2.1353424711666236,40,3,12.7,138,14.99,0,Yes,7,40,,0,3
9b97b5ca-5a17-475a-9d63-1012ffb062c5,2017-12-27,IN,,Basic,78,1.0709921415927055,34,2,5.9,51,14.99,1,Yes,4,26,-34.0,1,3
fe193a46-6721-4942-9201-cfe5ada3cbd9,2021-06-11,UK,,Free,36,0.6479409211439158,6,0,16.0,139,0.0,0,No,4,48,-36.0,1,1
07db1451-6076-4861-b8b1-34ce911c1426,2017-08-07,DE,,Premium,82,6.010759575623271,168,57,20.6,225,34.99,4,Yes,4,19,,0,2
3af797da-6652-42f6-a70d-3659b3d9827f,2023-09-20,AU,,Premium,9,4.025528391319108,20,0,28.4,244,34.99,3,No,1,7,14.0,0,0
48cbbe0d-bfca-49bd-8202-e988cc143482,2022-07-09,UK,,Basic,23,1.718280541908389,15,5,21.8,235,14.99,0,Yes,2,0,13.0,0,1
632bf8ac-5fcb-4d98-9acb-34f03ee73449,2022-08-03,US,,Premium,22,6.246352385454432,66,26,31.5,277,44.98,0,Yes,0,26,20.0,1,0
8cbcb3a4-b868-49d7-ab3f-7c84e4715ab6,2022-08-07,CA,,Basic,22,1.8328948220781591,13,1,21.9,268,14.99,2,Yes,0,23,-8.0,0,1
7afb1361-17ea-4779-a68c-6f482f5eddf8,2019-04-12,CA,,Free,62,0.9621239119088006,28,0,9.9,108,0.0,0,No,4,0,,1,3
52cbf622-87b7-4dfb-acfb-a2349c0e688e,2021-11-29,US,,Free,31,0.9338574052695292,9,0,17.9,156,0.0,0,No,3,15,-10.0,0,1
d8b7f77d-b066-4c59-a75c-9e9f9920ab76,2021-11-27,US,,Basic,31,1.2540312604583783,18,3,18.9,238,14.99,0,Yes,4,45,,0,1
1fe710d4-c508-41ad-b276-fd64d70b0504,2020-05-28,ZA,,Premium,49,3.984285111761077,70,27,21.2,252,34.99,1,No,5,44,,1,0
c5edb7ff-e785-45f4-9c99-1e7f141058ea,2018-08-18,JP,,Premium,70,1.2097878749076654,24,9,8.5,79,34.99,2,No,5,21,-2.0,1,3
9d255c88-1e03-4ffe-a371-6b4447d67da9,2022-11-25,FR,,Free,19,1.6433786634840917,13,1,22.4,1004,0.0,0,Yes,4,7,39.0,1,1
e6716e7b-a849-4b24-995c-0cec284e9c15,2018-08-04,JP,,Free,70,1.0044274774601096,22,4,7.8,64,4.99,0,No,5,20,,1,3
e98d5f73-1554-4b75-9fc0-a4f09cbfac4b,2024-04-10,JP,,Premium,2,4.330538563995426,17,5,30.9,294,34.99,1,Yes,3,33,-9.0,0,0
7bf94803-6a46-4d60-ba27-4e2b7ff601b9,2021-10-14,CA,,Free,32,0.2874367556483145,4,0,16.6,439,0.0,0,No,4,20,-1.0,1,1
32a2ea30-6cf7-4b61-8bcb-e259b538ef7d,2022-08-18,CA,,Basic,22,0.0,0,0,18.9,151,14.99,3,Yes,2,9,,0,1
e083aa42-87d1-4ca5-b0d8-7641887fe71e,2023-02-15,CA,,Free,16,0.0,0,0,20.5,207,0.0,0,No,4,30,-37.0,0,1
5577efe8-c556-461c-95ba-ed147be88dc5,2017-03-22,FR,,Basic,87,4.253116255427671,160,5,12.7,116,14.99,0,Yes,6,39,6.0,0,3
64b1bf68-f7c1-403c-b787-2c0705c4e129,2022-11-26,FR,,Basic,19,0.5877670502300929,4,1,20.7,449,14.99,0,No,4,30,13.0,0,1
81ce19a1-0f40-4e7a-9217-f23127675430,2020-09-06,US,,Free,45,0.5095333951206512,7,0,13.3,165,0.0,0,No,3,25,-14.0,1,1
d5a99940-d79a-46ee-b4a0-787e559014c0,2021-05-22,BR,,Basic,37,3.314246910699325,38,10,21.2,177,14.99,0,Yes,1,31,,0,1
379bdd7f-10a5-4249-aaa3-2d8c37633dc2,2024-06-26,US,,Basic,0,0.5512914883253452,1,0,25.6,525,14.99,0,Yes,1,0,18.0,1,1
a8b6a2c8-480b-4305-92d2-1a7e9b6478df,2017-12-12,IN,,Free,78,0.9701168595241078,23,1,5.3,61,14.99,0,No,2,42,,0,3
a6ea6e19-fa29-4016-bc44-65d4a139a5a2,2022-03-02,IN,,Premium,27,3.804704927220822,32,0,23.7,242,34.99,2,Yes,0,36,76.0,0,0
f67ec8c2-ccf8-4baa-965d-47bc426a3970,2023-07-04,US,,Premium,11,3.736986224574018,24,0,27.6,290,34.99,2,Yes,4,22,,0,0
6b1a88d2-7fe4-4f29-ab63-8585cf36e66a,2018-07-09,AU,,Free,71,0.825959686504653,14,2,6.8,81,0.0,0,No,4,45,16.0,0,3
7258854a-247e-4444-89e6-ee6cf67f061f,2017-10-29,IN,,Free,80,0.0,0,0,2.6,31,0.0,0,No,4,14,-12.0,0,3
055a4012-cf0b-4f32-95c2-17c043b451cf,2017-07-19,IN,,Free,83,0.4686173264666134,12,1,2.9,23,0.0,0,No,3,0,55.0,0,3
50427636-ba04-498d-a28b-96f03c8803d2,2019-11-29,UK,,Basic,55,2.030978675651728,50,20,15.6,157,14.99,0,Yes,5,41,29.0,0,3
0c1e76da-c8f6-4f4f-a83a-df20176470ba,2017-11-03,FR,,Premium,79,0.7194859779993393,16,3,4.6,57,39.98,0,Yes,11,32,49.0,1,3
ac1f69bb-e7e8-4543-b7f8-c273558bb84f,2021-07-15,IN,,Free,35,1.8951897269864697,27,4,19.1,201,0.0,0,No,7,0,82.0,1,3
4101c833-c1a7-436a-a4b6-1acdc7536976,2022-02-15,US,,Basic,28,3.86713574180633,33,8,24.1,250,14.99,2,Yes,0,33,8.0,1,1
6cca917d-80ce-44a3-a52e-e17602c1c48b,2023-11-21,DE,,Free,7,0.0,0,0,22.9,201,0.0,0,No,2,27,20.0,0,1
274791e7-d857-4484-ba65-36f84d917456,2023-02-05,IN,,Basic,16,1.135757894417209,7,1,22.3,266,14.99,2,Yes,0,19,62.0,0,1
5ad23e70-53b6-46df-98c0-1d0bd4672a25,2024-05-16,US,,Free,1,1.771672219693778,7,0,27.1,302,0.0,0,No,0,0,-19.0,1,1
83dd982f-3b12-4fe8-b032-1648ee5cdee5,2022-01-21,CA,,Premium,29,5.933655951983005,91,18,29.5,336,34.99,1,Yes,4,31,19.0,1,0
acdc3d0d-4caa-430f-9398-838a455b7190,2021-10-31,UK,,Premium,31,5.695871040149897,70,8,27.0,260,39.98,2,Yes,3,11,40.0,1,0
dab180c6-89a5-4710-8520-789cacd23435,2017-10-03,FR,,Basic,80,3.259673520802852,111,5,11.5,145,19.98,0,Yes,3,27,4.0,0,3
fdcd46c8-130d-43cc-ba02-da55981548c8,2020-03-21,US,,Premium,51,6.455746877654521,86,10,23.1,286,34.99,0,Yes,5,34,-24.0,0,0
e2000993-4e60-4ac5-83d0-fc8e1bbc31ba,2020-11-02,UK,,Free,43,0.8226374398707881,16,0,14.6,171,0.0,0,No,4,8,-4.0,0,3
a165b6c1-8a28-4228-9467-7e40f7307002,2024-04-22,US,,Free,2,0.3090826079238398,0,0,24.7,216,0.0,0,Yes,1,12,-17.0,0,1
d3a1e948-daf4-4306-afb1-55f300670b72,2018-09-30,JP,,Premium,69,5.171522304471517,91,1,15.9,699,34.99,3,No,4,28,10.0,0,0
f835cf77-3867-4eaf-aada-32c818677991,2021-11-11,UK,,Basic,31,4.052723275940211,43,16,24.5,232,14.99,0,Yes,3,34,4.0,0,1
3d503290-16ae-49a8-9908-6ff8e29627a5,2019-07-19,JP,,Premium,59,8.590813924467968,159,50,29.4,275,34.99,0,Yes,4,19,-8.0,0,2
d64a21e8-ad26-4abc-b797-cdc75d095fd3,2022-02-24,AU,,Basic,28,1.6636606596042782,22,1,20.3,197,14.99,1,Yes,2,24,-24.0,0,1
e4c17161-3ccd-4c09-922c-d0b72b674ab8,2017-07-02,US,Healthcare,Enterprise,83,1.781858728085519,62,2,6.6,74,89.99,3,No,9,20,67.0,0,0
ddebb9b9-ce7e-4f4f-ad1c-4638c4e3028b,2022-01-19,DE,,Premium,29,4.640138997402927,56,0,25.1,269,34.99,3,Yes,2,37,9.0,1,0
1b62464f-ef3e-4b31-917d-d3a8b41c971c,2017-03-13,UK,,Free,87,0.0,0,0,0.7,6,0.0,0,No,7,7,,0,3
5e4e6839-01b5-4059-a057-cbb890f0d7c5,2021-08-04,CA,,Premium,34,6.505427933947231,82,21,28.7,498,34.99,0,Yes,5,26,,0,0
046b7c74-7b40-4c22-939d-f1958d0e3d82,2020-07-19,AU,,Free,47,0.4341661465570928,8,0,12.7,133,0.0,0,No,3,9,,0,3
0dc52821-4644-4d7c-9c79-614a168ac717,2023-05-06,FR,,Premium,13,2.8405170414418524,21,0,25.8,324,44.98,2,Yes,2,30,11.0,0,0
c0affedc-8c12-4449-80cc-c327fe9a2a9d,2019-11-10,AU,,Basic,55,0.5377008739088074,8,1,10.6,137,14.99,2,Yes,7,32,13.0,1,3
2ff838f4-0f00-4e1d-992d-2afd0e6bcbcc,2024-03-10,UK,,Premium,3,3.849468833471133,14,5,29.9,289,34.99,1,Yes,1,42,94.0,0,0
903f9644-fb3c-4ab8-8ea2-5fe0c8df6464,2019-03-26,US,,Premium,63,2.3908820708297247,57,10,13.3,172,44.98,1,Yes,11,23,33.0,0,3
5dc8072e-625e-4cbb-9286-d1b186374d66,2021-03-07,FR,,Premium,39,6.463724407190543,115,21,28.5,517,34.99,0,Yes,2,29,,0,0
b851a89b-b5ad-49cb-87fa-5c7c22c772da,2023-01-04,CA,,Premium,17,0.0,0,0,20.3,197,34.99,2,Yes,6,27,,0,0
124b9e45-67ac-42a0-aa99-1f17de91c551,2017-11-06,IN,,Premium,79,6.438147442963425,235,42,23.4,204,34.99,1,Yes,8,22,,0,2
bbdea6b9-7113-4539-be9d-7a4173398ade,2024-01-10,US,,Basic,5,3.096227912809689,14,1,28.1,320,14.99,0,Yes,3,38,35.0,0,1
a73248dd-6a18-4dba-a427-4c20dd55307d,2022-08-24,DE,,Premium,22,6.787664959791975,76,10,31.4,1108,39.98,4,Yes,2,37,47.0,0,0
c4d6ea15-4211-4496-94bc-79205cf676de,2017-05-12,ZA,,Premium,85,3.001528300588512,95,10,9.5,592,34.99,2,Yes,7,8,54.0,0,3
f3860bcc-5f84-4cd0-9f93-3ea207ccb8e1,2022-02-21,UK,,Premium,28,4.659898414735618,67,6,26.3,341,39.98,2,Yes,4,23,98.0,1,0
dba65848-6051-420b-a775-7230ad2b0972,2023-10-23,IN,Technology,Enterprise,8,6.544389713071913,31,12,33.2,1165,89.99,1,Yes,1,46,,0,0
d5c2ece2-5ba4-4b9c-b390-982f8af23f83,2019-01-10,BR,,Free,65,0.0,0,0,6.7,71,9.99,0,Yes,2,41,,0,3
e8df9d38-0fa7-4a25-a673-3bf87fb28899,2019-03-06,FR,,Basic,63,0.6478716474065067,10,1,8.6,327,14.99,0,Yes,4,40,,1,3
16430397-2452-4b1c-a214-13881013be93,2023-04-30,ZA,,Premium,14,6.617375223716468,45,14,32.4,267,34.99,0,Yes,2,13,51.0,0,0
8ec2347e-874a-4651-8b68-c316690be81c,2024-05-14,US,,Free,1,0.0203249937062638,0,0,24.6,249,0.0,0,No,1,19,,0,1
c2938810-0195-4755-b743-b00a859e2471,2017-09-15,UK,,Basic,81,3.9834477155014625,110,18,13.1,399,14.99,0,Yes,5,23,,0,3
af914c89-51cd-4a12-aba1-877ef3563000,2020-06-11,UK,,Premium,48,6.264456108897065,116,19,25.6,287,34.99,2,Yes,9,26,60.0,0,2
b33170df-34ca-490f-b1c6-be4b8e6aaee0,2023-09-23,UK,,Free,9,0.0534529312841911,0,0,22.5,255,0.0,0,No,2,10,3.0,0,1
70581fd7-995b-49be-b3ce-2bb431805539,2022-01-26,BR,,Premium,29,7.476591461923864,61,8,29.5,343,34.99,2,Yes,2,20,75.0,0,0
b1e77ea1-d50e-4dd7-b68a-95f12cf2edb4,2019-09-02,US,Retail,Enterprise,57,7.232123128982875,183,136,35.8,364,89.99,4,Yes,7,23,,0,2
ec962e96-0326-437c-a81b-a1be6a3b0cb3,2019-11-14,BR,,Basic,55,3.7027441386851714,98,12,19.0,459,14.99,0,Yes,6,40,,1,3
f11fdba3-30ec-4fb0-9cb3-37fad3c3c6b8,2017-09-28,IN,,Premium,81,5.4427897245222265,164,19,17.1,708,34.99,2,Yes,6,36,58.0,1,2
a209845f-ebb9-422c-8d20-d946b910b979,2020-01-24,IN,,Free,53,1.3083210771616889,25,1,12.9,156,0.0,0,No,3,0,,0,3
f6350f94-5ba7-4936-8a1c-0c8b0822fb4a,2017-05-22,UK,,Premium,85,6.606338395162155,144,8,15.9,169,34.99,4,Yes,11,28,69.0,1,2
d1552915-a443-4e3a-8066-9de94b5fc179,2019-06-21,IN,,Basic,60,1.697788504532254,48,4,12.5,112,14.99,0,Yes,2,22,,0,3
ae474b64-3603-4ca1-91ef-712df10dca4f,2017-10-01,FR,,Premium,80,4.538042017235939,116,88,19.6,234,34.99,0,Yes,6,24,71.0,0,2
156bccc1-4222-4972-bb8d-556a0e2d5c49,2023-05-13,IN,,Free,13,1.0981952609188954,8,0,23.1,287,9.99,0,No,1,30,,0,1
82828c11-9861-4259-8cc4-875c9aa21df9,2018-04-10,FR,,Premium,74,6.088556892331597,126,26,18.9,178,34.99,4,Yes,2,22,82.0,0,2
a17ef507-9305-430a-8d7f-2e2094cac748,2020-05-16,UK,,Premium,49,8.174663535176593,193,84,35.7,370,34.99,1,Yes,4,43,7.0,0,2
bafb3c09-3952-4a6d-80c3-ab75f5af840b,2020-08-12,US,,Free,46,1.360029085882376,27,3,15.2,125,0.0,1,No,3,31,57.0,1,3
f6fb67a2-770f-4e0a-b22c-6ebb8b085fcc,2017-10-15,UK,,Premium,80,6.272233206424325,154,7,17.2,155,44.98,3,Yes,6,29,18.0,1,2
5eeaac2b-5c49-4701-aa5f-3a3b1fa1149e,2019-05-26,DE,Technology,Enterprise,61,1.8823550769695456,49,19,13.6,113,89.99,2,Yes,8,0,44.0,0,0
6fcb327e-2f63-4db2-89af-2dda6f695f30,2022-06-16,JP,,Basic,24,3.2483038833732456,29,9,24.4,208,14.99,0,Yes,5,41,-1.0,0,1
b7877c16-67d8-45da-ae7f-c2bd03057bc7,2023-02-06,FR,,Premium,16,5.603400389055747,35,0,29.1,334,34.99,1,Yes,2,35,23.0,1,0
2e0de433-56f4-4ec0-aa52-ed3cd7a6d404,2020-01-26,CA,,Basic,53,1.491987869016593,35,2,13.6,666,14.99,0,No,3,10,-16.0,0,1
6dcbedce-656d-4a9d-854a-ff41c8e5a999,2020-04-29,IN,,Basic,50,1.991068431533051,48,23,17.2,222,14.99,2,Yes,4,31,,0,3
1c9c3320-c621-44b6-8404-b876f26d54c3,2018-03-23,CA,,Free,75,0.0,0,0,3.9,37,0.0,0,Yes,7,49,33.0,1,3
d7c11ed9-fd87-4b27-86d2-38d797094699,2024-02-22,DE,,Basic,4,4.048206556375579,11,0,29.4,240,14.99,0,Yes,0,36,16.0,0,1
3897dffc-b533-4f15-b18d-ce00d9da344c,2023-12-07,UK,,Basic,6,2.566352049125725,15,1,27.2,246,14.99,4,Yes,2,49,72.0,0,0
8e541e51-b574-478d-8fa7-2a830e565dd2,2018-12-23,FR,,Premium,66,9.498116365379463,297,45,33.6,290,34.99,2,Yes,2,26,-18.0,0,2
3f93c587-c242-4c19-8672-d270c3d631d8,2022-12-04,US,,Free,18,2.573693385401809,24,1,24.3,297,0.0,0,No,5,12,-14.0,0,1
2dd631a1-b54d-480d-a4bb-007356c29fcb,2024-01-27,CA,,Free,5,0.0,0,0,23.5,708,0.0,0,No,3,44,-2.0,1,1
8e13420e-d63d-4bf4-b047-278b87ad4217,2020-09-13,JP,,Premium,45,3.540565222983078,61,0,19.3,156,34.99,2,Yes,2,30,22.0,0,0
165f53a1-c1c4-45ef-a282-f91f202a9ff6,2018-02-11,CA,,Free,76,0.619912599447391,15,0,5.0,47,0.0,1,Yes,2,43,3.0,0,3
cd32ffd2-b38c-46ca-9042-99f267783145,2021-09-22,CA,,Basic,33,2.186501988673693,38,2,20.3,208,19.98,1,Yes,2,38,11.0,1,1
7786a2ef-b39c-4130-9f17-d3a226e65499,2018-11-25,FR,,Free,67,0.1401923804642371,3,0,6.5,71,4.99,0,No,6,10,-44.0,1,3
08f06c6a-a189-4abc-bd78-04ab2ec70be8,2018-05-10,US,,Basic,73,3.5758062727699413,122,3,14.0,150,14.99,0,Yes,8,23,32.0,0,3
83ce2cee-7a64-4946-b1f0-86053d96fae0,2019-08-06,US,Education,Enterprise,58,12.3400233446839,337,116,46.5,520,89.99,3,Yes,3,33,,0,2
